area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,annual_avg_estabs_prop,annual_avg_emplvl_prop,total_annual_wages_prop,taxable_annual_wages_prop,annual_contributions_prop,avg_annual_pay_prop,annual_avg_wkly_wage_prop,industry_code_name,own_code_name,agglvl_code_name,size_code_name,county_name
39129,10,10,71,0,2018,A,0,930,14033,634631763,110625949,2710538,866.7383492785711,45224.24021948265,0,0,0,0,0,0,0,0,0,384,70.32967032967034,7592,117.86989597888527,375103395,144.5327144352867,57311983,107.49900504494451,765371,39.34731568035033,94.50550332042121,12.23795437024739,4931.060899501281,12.237954370247397,1,1,1,1,1,1,1,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1011,73,0,2018,A,0,35,172,6657988,2051650,58535,741.8759533925453,38709.232558139534,0,0,0,0,0,0,0,0,0,14,66.66666666666666,-143,-45.3968254,-16193108,-70.86359446,-1540705,-42.88843948,-216064,-78.68346207,-648.4390656,-46.63972242,-33833.92935,-46.63972242,0.037634409,0.012256823202451365,0.010491104,0.018545829604589427,0.021595343802595646,0.8559399200578179,0.8559399200578179,Natural resources and mining,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1012,73,0,2018,A,0,107,1019,57906447,14898037,840716,1089.1042874757218,56826.73895976447,0,0,0,0,0,0,0,0,0,57,113.99999999999999,639,168.1578947368421,21814063,60.43951820971427,7597453,104.06637332027135,236867,39.226197277796274,-731.2197582,-40.16975768,-38153.21893,-40.16975768,0.11505376344086021,0.072614551,0.091244168,0.13467036563003856,0.31016573093607247,1.2565548627013408,1.2565548627013408,Construction,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1013,73,0,2018,A,0,40,1995,132177819,21870137,328546,1269.7914975738902,66254.54586466166,0,0,0,0,0,0,0,0,0,22,122.22222222222223,1045,110.00000000000001,84874758,179.42762308764756,12268226,127.76858689900375,-187477,-36.33113253,315.4971026819601,33.06077289887979,16461.850075187976,33.06077289887979,0.043010752688172046,0.142164897,0.2082748244039591,0.19769445774426758,0.12121062313090611,1.4650228625868464,1.4650228625868464,Manufacturing,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1021,73,0,2018,A,0,231,2525,98177546,28653231,758369,745.1908664777646,38882.196435643564,0,0,0,0,0,0,0,0,0,98,73.68421052631578,1398,124.04614019520852,66415409,209.1024574322565,17967635,168.14817816432512,552352,268.10991325958537,205.0556028179576,37.96375030738738,10699.288716033981,37.963750307387365,0.24838709677419354,0.1799330150359866,0.1547000193244346,0.25901003570147907,0.27978541529393797,0.8597645034375409,0.859764503,"Trade, transportation, and utilities","County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1022,73,0,2018,A,0,10,24,1409710,290918,4362,1125.7326753230159,58737.916666666664,0,0,0,0,0,0,0,0,0,3,42.857142857142854,2,9.090909090909092,379788,36.87541386629279,134519,86.01014072980007,2160,98.09264305177112,228.51382881568304,25.469129377435056,11923.280303030304,25.469129377435056,0.010752688172043012,0.001710254,0.002221304,0.002629745,0.001609275,1.2988148917836835,1.2988148917836835,Information,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1023,73,0,2018,A,0,81,391,16816849,3783271,59023,824.2986726035133,43009.84398976982,0,0,0,0,0,0,0,0,0,46,131.42857142857142,225,135.5421686746988,10572704,169.32188474162595,2292508,153.78084913564396,40850,224.78402024982117,103.38771816335804,14.341260529692857,5394.512664468617,14.341260529692864,0.087096774,0.027862894605572577,0.026498593,0.034198766511824456,0.021775381861460715,0.9510351922118336,0.9510351922118336,Financial activities,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1024,73,0,2018,A,0,110,917,34730214,11889217,269515,725.8633303,37873.73391494002,0,0,0,0,0,0,0,0,0,57,107.54716981132076,438,91.44050104384134,10974687,46.19845731058713,5661715,90.91470384112282,116995,76.70797272488853,-224.6230305,-23.6324307,-11720.26817,-23.6324307,0.11827956989247312,0.06534597,0.054724985,0.10747222606876801,0.09943229,0.8374653444951404,0.8374653444951405,Professional and business services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1025,73,0,2018,A,0,121,3433,152338395,13262849,155358,850.4568930169477,44374.71453539179,0,0,0,0,0,0,0,0,0,27,28.723404255319153,1596,86.88078388677191,83868615,122.48997294864976,4346257,48.743477328557816,50728,48.48322661,136.11436008132932,19.054494700457226,7102.107023143559,19.05449470045722,0.13010752688172042,0.24463763984892753,0.24004218490400392,0.11988913197933335,0.057316297,0.9812152580127839,0.981215258,Education and health services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1026,73,0,2018,A,0,86,1326,20737634,11584086,185125,299.73151889799533,15639.241327300151,0,0,0,0,0,0,0,0,0,34,65.38461538461539,815,159.49119373776907,14721135,244.67942236839068,7477189,182.06419591238836,132953,254.83592731733498,74.07926177964808,32.82894783578252,3865.270681507587,32.828947835782515,0.092473118,0.094491556,0.032676641,0.10471400340258324,0.068298249,0.3458154576262566,0.3458154576262566,Leisure and hospitality,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1027,73,0,2018,A,0,54,310,7746686,2016607,40752,478.9288424592852,24989.309677419355,0,0,0,0,0,0,0,0,0,15,38.46153846153847,169,119.8581560283688,4964268,178.41560829465595,889968,78.99318238,27647,210.96528042731785,100.73017458696859,26.634196030795128,5255.848684511555,26.63419603079513,0.058064516,0.022090786004418158,0.012206584119553436,0.018229059440656187,0.015034654,0.5525644998377205,0.5525644998377205,Other services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39129,10,1028,73,0,2018,A,0,55,1829,102904577,325946,10237,1078.2953181719076,56262.75396391471,0,0,0,0,0,0,0,0,0,8,17.02127659574468,1444,375.06493506493507,93781121,1027.9122407122914,217218,199.78110514310941,8360,445.3915823122003,624.1285161655196,137.42275159881478,32565.465652226394,137.42275159881476,0.059139785,0.13033563742606713,0.1621484820008922,0.002946379,0.003776741,1.2440840065164136,1.2440840065164138,Public administration,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Pickaway County
39141,10,10,70,0,2018,A,0,1380,29081,1293753970,209784228,5800516,852.6270217143632,44487.946425501184,0,0,0,0,0,0,0,0,0,450,48.38709677419355,15048,107.2329509014466,659122207,103.85900067217403,99158279,89.63383355924928,3089978,113.99869693765592,-14.11132756,-1.628095443,-736.293794,-1.628095443,1,1,1,1,1,1,1,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total Covered",All establishment sizes,Ross County
39141,10,10,71,0,2018,A,0,1380,29081,1293753970,209784228,5800516,852.6270217143632,44487.946425501184,0,0,0,0,0,0,0,0,0,450,48.38709677419355,15048,107.2329509014466,659122207,103.85900067217403,99158279,89.63383355924928,3089978,113.99869693765592,-14.11132756,-1.628095443,-736.293794,-1.628095443,1,1,1,1,1,1,1,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total -- by ownership sector",All establishment sizes,Ross County
39141,10,1011,73,0,2018,A,0,31,113,3330682,1205917,40512,564.8998504509157,29475.061946902653,0,0,0,0,0,0,0,0,0,-4,-11.42857143,-59,-34.30232558,-3327306,-49.974647,-845733,-41.22208954,-18023,-30.79012557,-176.9761029,-23.8552149,-9234.170611,-23.8552149,0.022463768,0.003885699,0.002574432,0.005748368,0.006984206,0.6625404028540883,0.6625404028540883,Natural resources and mining,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1012,73,0,2018,A,0,114,770,34960543,10059334,444732,870.1701422529364,45403.302597402595,0,0,0,0,0,0,0,0,0,7,6.5420560747663545,-249,-24.4357213,-22945904,-39.62581921,-4838703,-32.4787957,-395984,-47.10080455,-218.9341452,-20.10222049,-11423.43636,-20.10222049,0.082608696,0.026477769,0.027022559,0.047950859299108035,0.07667111,1.0205753748025717,1.0205753748025714,Construction,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1013,73,0,2018,A,0,42,4392,290026828,55487145,2701491,1265.5886594196163,66035.25227686703,0,0,0,0,0,0,0,0,0,2,5,2397,120.15037593984962,157849009,119.42170796448079,33617008,153.7119223350087,2372945,722.2565485502791,-4.202838154,-0.330986478,-219.2935878,-0.330986478,0.030434782608695653,0.15102644338227708,0.22417463808826033,0.26449626613493554,0.46573287617860204,1.484340311986498,1.4843403119864977,Manufacturing,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1021,73,0,2018,A,0,364,5805,195536135,55441728,1054672,645.5673176488639,33684.08872,0,0,0,0,0,0,0,0,0,133,57.57575757575758,3280,129.9009900990099,97358589,99.16584083289268,26788497,93.49206377458793,296303,39.07108544784927,-99.62354883,-13.36886338,-5198.107719,-13.36886338,0.263768116,0.199614869,0.15113857776220002,0.26427977226200244,0.18182382394945554,0.757150901,0.7571509009306698,"Trade, transportation, and utilities","County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1022,73,0,2018,A,0,14,273,19233839,2755473,81021,1350.268271,70453.62271062272,0,0,0,0,0,0,0,0,0,4,40,249,1037.5,17824129,1264.3826744507737,2464555,847.1648368268723,76659,1757.4277854195323,224.53559568695414,19.945729622046038,11715.706043956052,19.94572962204604,0.010144927536231883,0.009387573,0.014866689839027123,0.013134795815060035,0.013967895270007013,1.5836564366620798,1.5836564366620796,Information,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1023,73,0,2018,A,0,123,641,28380639,6620408,93167,848.5567124280486,44275.56786271451,0,0,0,0,0,0,0,0,0,42,51.85185185185185,250,63.93861893,11563790,68.76311965457977,2837137,74.99164083143926,34144,57.84863527777308,24.25803982453533,2.9428701793146548,1265.7238729446908,2.9428701793146512,0.089130435,0.022041883,0.021936658482292426,0.031558178,0.016061846911550628,0.9952261549509299,0.9952261549509298,Financial activities,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1024,73,0,2018,A,0,136,1618,51712187,20625966,456980,612.5352990964153,31960.560568603214,0,0,0,0,0,0,0,0,0,26,23.636363636363637,701,76.44492911668485,16981973,48.89682798960007,8736749,73.48464579,187465,69.55642543086655,-113.3280312,-15.61286077,-5913.173346,-15.61286077,0.098550725,0.055637702,0.03997065,0.098319908,0.078782646,0.7184094375343637,0.7184094375343636,Professional and business services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1025,73,0,2018,A,0,226,9064,481298469,20783518,425158,1017.6801803944821,53100.007612533096,0,0,0,0,0,0,0,0,0,105,86.77685950413223,5631,164.02563355665598,328960074,215.94035699273317,7520669,56.70477738229547,269800,173.66340967314204,167.22328737753446,19.662758777146166,8725.293077141308,19.662758777146173,0.16376811594202897,0.3116811663973041,0.37201699871885224,0.099070927,0.073296583,1.193581899795117,1.193581899795117,Education and health services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1026,73,0,2018,A,0,153,3425,53092778,32287128,407385,297.09244448081665,15501.54102189781,0,0,0,0,0,0,0,0,0,67,77.90697674418605,2099,158.29562594268475,32355144,156.02138604625773,20703042,178.71968491946623,222260,120.05941931127617,-2.639074417,-0.880479446,-137.7003054,-0.880479446,0.1108695652173913,0.11777449193631581,0.04103777,0.15390636516297115,0.070232545,0.3484436182698711,0.3484436182698711,Leisure and hospitality,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1027,73,0,2018,A,0,114,530,11156754,4263269,73673,403.4397823828857,21050.47924528302,0,0,0,0,0,0,0,0,0,60,111.11111111111111,220,70.96774193548387,3410068,44.01970081141794,2246662,111.40802347705825,32921,80.78376521397723,-75.48906008,-15.76206179,-3938.830432,-15.76206179,0.082608696,0.018224957876276607,0.008623552,0.020322162,0.012701111,0.4731726442022632,0.4731726442022632,Other services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39141,10,1028,73,0,2018,A,0,64,765,30120340,254342,21725,754.5971628393902,39372.993464052284,0,0,0,0,0,0,0,0,0,9,16.363636363636363,-1064,-58.1738655,-72784237,-70.7298345,-71604,-21.96805606,11488,112.22037706359285,-323.6981553,-30.01943437,-16889.7605,-30.01943437,0.046376812,0.026305835425191704,0.023281350781091708,0.001212398,0.003745356,0.8850260942025202,0.8850260942025201,Public administration,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Ross County
39159,10,10,70,0,2018,A,0,1320,34319,2008284542,363548875,6492917,1121.5208554147714,58518.154433404234,0,0,0,0,0,0,0,0,0,-60,-4.347826087,5238,18.011760255837146,714530572,55.229246716823596,153764647,73.29657165647362,692401,11.936886304597728,268.8938337004082,31.53709967574659,14030.20800790305,31.53709967574659,1,1,1,1,1,1,1,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total Covered",All establishment sizes,Union County
39159,10,10,71,0,2018,A,0,1320,34319,2008284542,363548875,6492917,1121.5208554147714,58518.154433404234,0,0,0,0,0,0,0,0,0,-60,-4.347826087,5238,18.011760255837146,714530572,55.229246716823596,153764647,73.29657165647362,692401,11.936886304597728,268.8938337004082,31.53709967574659,14030.20800790305,31.53709967574659,1,1,1,1,1,1,1,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total -- by ownership sector",All establishment sizes,Union County
39159,10,1011,73,0,2018,A,0,25,595,27690603,7019591,134979,891.9328938992587,46538.828571428574,0,0,0,0,0,0,0,0,0,-6,-19.35483871,482,426.5486725663717,24359921,731.3793691502221,5813674,482.0956997869671,94467,233.1827606635071,327.03304344834305,57.89221632600858,17063.76662452592,57.89221632600858,0.018939394,0.017337335003933682,0.013788187092464311,0.019308521,0.020788653235518026,0.7952887274391306,0.7952887274391306,Natural resources and mining,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1012,73,0,2018,A,0,129,1021,57299019,13424071,642978,1075.5687554316096,56120.48873653281,0,0,0,0,0,0,0,0,0,15,13.157894736842104,251,32.5974026,22338476,63.89625012403268,3364737,33.448904271396096,198246,44.57650899867785,205.39861317867314,23.60441978012261,10717.186139130215,23.604419780122598,0.097727273,0.029750284,0.028531325019778994,0.036925079193272155,0.099027602,0.9590269768401521,0.9590269768401521,Construction,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1013,73,0,2018,A,0,70,8567,747050852,96788429,1599154,1671.2373451468122,87200.98658,0,0,0,0,0,0,0,0,0,28,66.66666666666666,4175,95.05919854,457024024,157.57991326236896,41301284,74.43396844440275,-1102337,-40.804763,405.6486857271959,32.052174512469286,21165.73429953077,32.05217451246929,0.053030303,0.24962848567848714,0.3719845651234416,0.26623223356144343,0.24629207488714241,1.490152712789937,1.490152712789937,Manufacturing,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1021,73,0,2018,A,0,291,4993,213732903,52352404,831445,820.4017002270909,42806.509713599036,0,0,0,0,0,0,0,0,0,-73,-20.05494505,-812,-13.98794143,18196768,9.306089639134987,-3089324,-5.572200058,-223227,-21.16553772,174.83438257822706,27.082285270414317,9122.420996975437,27.082285270414296,0.22045454545454546,0.14548792214225356,0.10642560779118919,0.14400375740400792,0.12805415501230033,0.7315081982346929,0.7315081982346929,"Trade, transportation, and utilities","County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1022,73,0,2018,A,0,21,112,5757592,1158384,21474,985.2344675113109,51407.07142857143,0,0,0,0,0,0,0,0,0,7,50,-161,-58.97435897,-13476247,-70.06530002,-1597089,-57.96061148,-59547,-73.49576036,-365.0338035,-27.03416879,-19046.55128,-27.03416879,0.015909090909090907,0.003263498,0.00286692,0.003186323,0.003307296,0.8784807368980599,0.8784807368980599,Information,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1023,73,0,2018,A,0,122,543,28523340,5699413,103203,1006.7399026537919,52529.17127071823,0,0,0,0,0,0,0,0,0,-1,-0.81300813,-98,-15.28861154,142701,0.502811089,-920995,-13.9114538,10036,10.772054482810438,158.18319022574326,18.64143997790319,8253.603408,18.641439977903193,0.092424242,0.015822139339724352,0.014202837996051258,0.015677158,0.015894704953105052,0.8976559800856043,0.8976559800856042,Financial activities,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1024,73,0,2018,A,0,258,10981,632773867,150671722,2644693,1104.3923167370547,57624.430106547676,0,0,0,0,0,0,0,0,0,122,89.70588235294117,9363,578.6773794808405,581061680,1123.645534465599,130045756,630.4953474663927,2187713,478.73276729835004,491.85701764063936,80.29855885304976,25663.86953794446,80.29855885304974,0.19545454545454546,0.3199685305515895,0.31508177938263493,0.4144469488455988,0.40731969929694156,0.9847274006586512,0.984727401,Professional and business services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1025,73,0,2018,A,0,131,3774,178042507,14184067,218858,904.1459438790946,47176.07498675146,0,0,0,0,0,0,0,0,0,-95,-42.03539823,-5290,-58.36275375,-303255962,-63.00788004,-6599451,-31.75329124,-206300,-48.52313728,-113.5342365,-11.15618037,-5923.932626,-11.15618037,0.099242424,0.10996823916780792,0.088654025,0.039015571,0.033707192,0.8061784491245282,0.8061784491245282,Education and health services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1026,73,0,2018,A,0,103,1749,28315325,16287795,203982,310.27620758067354,16189.436821040596,0,0,0,0,0,0,0,0,0,-50,-32.67973856,-1676,-48.93430657,-24777453,-46.66821729,-15999333,-49.55328637,-203403,-49.928937,13.18376309985689,4.437596224601454,687.8957991427851,4.437596224601468,0.078030303,0.050963023,0.014099259546060878,0.044802215383007306,0.03141608,0.27665665429460456,0.2766566542946045,Leisure and hospitality,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1027,73,0,2018,A,0,120,721,22872000,5962999,92151,607.9748452800111,31722.60748959778,0,0,0,0,0,0,0,0,0,6,5.263157894736842,191,36.03773585,11715246,105.00586460900725,1699730,39.86917081704204,18478,25.08110162474719,204.53506289712539,50.69779229233541,10672.128244314761,50.69779229233542,0.090909091,0.021008771,0.011388824402951562,0.016402194,0.014192542427386642,0.5420985640567193,0.5420985640567193,Other services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39159,10,1028,73,0,2018,A,0,50,612,28874434,0,0,904.2297486927948,47180.44771,0,0,0,0,0,0,0,0,0,-14,-21.875,-153,-20,-1245906,-4.136427411,-254342,-100,-21725,-100,149.63258585340463,19.82946573644257,7807.454248366019,19.829465736442568,0.037878788,0.017832687,0.014377660832485758,0,0,0.8062531733824817,0.8062531733824817,Public administration,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Union County
39041,10,10,70,0,2019,A,0,5629,90527,5204264141,910452088,17650991,1101.7877407297324,57488.529841925614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total Covered",All establishment sizes,Delaware County
39041,10,10,71,0,2019,A,0,5629,90527,5204264141,910452088,17650991,1101.7877407297324,57488.529841925614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total -- by ownership sector",All establishment sizes,Delaware County
39041,10,1011,73,0,2019,A,0,28,342,14529247,3896013,97252,814.204942,42483.17836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004974241,0.003777878,0.002791797,0.004279207,0.005509719,0.7389852981001209,0.7389852981001209,Natural resources and mining,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1012,73,0,2019,A,0,412,3582,241470674,48692863,2021018,1291.979271995495,67412.24846454494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073192397,0.039568305588387996,0.046398619950447285,0.053482070766583824,0.11449884032007042,1.1726208454087497,1.1726208454087497,Construction,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1013,73,0,2019,A,0,156,6416,425746315,73302412,1313965,1271.7544783769101,66356.96929551123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027713626,0.070873883,0.081807207,0.080512103,0.074441429,1.1542645024663334,1.1542645024663334,Manufacturing,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1021,73,0,2019,A,0,1146,17221,684493674,175279630,2410576,761.7769109800447,39747.61477266128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20358855924675787,0.19023053895522882,0.13152554433343472,0.19251933441663985,0.13656887593450134,0.6914007869387866,0.6914007869387866,"Trade, transportation, and utilities","County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1022,73,0,2019,A,0,118,728,51133570,6772507,146235,1346.1438422628592,70238.42032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020962870847397407,0.0080418,0.009825322,0.00743862,0.008284804,1.2217814670648683,1.2217814670648683,Information,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1023,73,0,2019,A,0,609,6640,588092179,74439895,1671634,1697.4385366678732,88568.09924698796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10818973174631373,0.073348283,0.11300198511580506,0.081761463,0.094704824,1.5406220943642297,1.5406220943642297,Financial activities,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1024,73,0,2019,A,0,1322,20595,1896617810,285668319,6270329,1764.959569849351,92091.17795581452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23485521406999468,0.22750118749102477,0.364435347,0.31376535104393105,0.3552394876865554,1.601905253,1.6019052532572098,Professional and business services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1025,73,0,2019,A,0,722,15285,772946429,84595237,1498052,969.1716132090883,50568.951848217206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12826434535441464,0.16884465408110289,0.14852175217445404,0.092915638,0.084870702,0.8796355027214132,0.8796355027214132,Education and health services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1026,73,0,2019,A,0,597,14285,296080952,133174177,1839465,397.2344971520053,20726.702975148757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10605791437200213,0.15779822594364112,0.056891992,0.1462725812321933,0.10421312888324515,0.36053631971699945,0.36053631971699945,Leisure and hospitality,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1027,73,0,2019,A,0,449,2957,100022889,24279035,374058,648.2832534887846,33825.79945891106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797655,0.032664288,0.019219410523767265,0.026667010071154892,0.021191897950658973,0.5883921462580586,0.5883921462580586,Other services,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1028,73,0,2019,A,0,63,2099,120789282,157432,3149,1102.8912581697834,57546.10862315388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011192041215135904,0.023186452660532215,0.023209675513662594,0.000172916,0.000178404,1.0010015699024934,1.0010015699024934,Public administration,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39041,10,1029,73,0,2019,A,0,9,9,554497,194568,5258,1180.7920612865273,61610.77777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001598863,9.941785323715576e-05,0.000106547,0.000213705,0.000297887,1.071705572349597,1.0717055723495972,Unclassified,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Delaware County
39045,10,10,70,0,2019,A,0,3051,44048,1755657931,366590538,6634321,763.8893266009562,39857.835338721394,0,0,0,0,0,0,0,0,0,-2578,-45.79854326,-46479,-51.34269334,-3448606210,-66.26501109,-543861550,-59.73532898,-11016670,-62.4138894,-337.8984141,-30.66819512,-17630.6945,-30.66819512,1,1,1,1,1,1,1,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total Covered",All establishment sizes,Fairfield County
39045,10,10,71,0,2019,A,0,3052,44049,1755657931,366590538,6634321,763.8719847923658,39856.93048650367,0,0,0,0,0,0,0,0,0,-2577,-45.78077811,-46478,-51.3415887,-3448606210,-66.26501109,-543861550,-59.73532898,-11016670,-62.4138894,-337.9157559,-30.66976909,-17631.59936,-30.66976909,1.0003277613897084,1.0000227025063566,1,1,1,0.9999772980090355,0.9999772980090353,"Total, all industries","County, by Supersector -- all ownership sectors","County, Total -- by ownership sector",All establishment sizes,Fairfield County
39045,10,1011,73,0,2019,A,0,24,80,2269902,914437,12255,543.7933017105074,28373.775,0,0,0,0,0,0,0,0,0,-4,-14.28571429,-262,-76.60818713,-12259345,-84.37701555,-2981576,-76.52890275,-84997,-87.39871674,-270.4116403,-33.21174146,-14109.40336,-33.21174146,0.007866273,0.001816201,0.001292907,0.002494437,0.001847212,0.71187446,0.71187446,Natural resources and mining,"County, by Supersector -- all ownership sectors","County, by Supersector -- by ownership sector",All establishment sizes,Fairfield County
